,rank,frequency,lemma,kana
4581,4735,12.29,松,まつ
4582,4736,12.29,長男,ちょうなん
4583,4737,12.28,好評,こうひょう
4584,4738,12.27,怪しい,あやしい
4585,4739,12.27,ライ,ライ
4586,4740,12.27,ボーナス,ボーナス
4587,4741,12.27,参入,さんにゅう
4588,4742,12.27,した,した
4589,4743,12.27,幻想,げんそう
4590,4744,12.26,例える,たとえる
4591,4745,12.26,学年,がくねん
4592,4746,12.25,セッション,セッション
4593,4747,12.25,侵略,しんりゃく
4594,4748,12.25,危ない,あぶない
4595,4749,12.25,用品,ようひん
4596,4750,12.25,缶,かん
4597,4751,12.25,砂,すな
4598,4752,12.25,プライバシー,プライバシー
4599,4753,12.25,したがう,したがう
4600,4754,12.24,李,すもも
4601,4755,12.24,ポスター,ポスター
4602,4756,12.23,革新,かくしん
4603,4757,12.23,衝突,しょうとつ
4604,4758,12.23,匿名,とくめい
4605,4759,12.23,全角,ぜんかく
4606,4760,12.23,トー,トー
4607,4761,12.23,ヤツ,ヤツ
4608,4762,12.22,フランス語,フランスご
4609,4763,12.22,偉大,いだい
4610,4764,12.21,何より,なにより
4611,4765,12.21,出資,しゅっし
4612,4766,12.21,驚き,おどろき
4613,4767,12.21,チップ,チップ
4614,4768,12.21,シュート,シュート
4615,4769,12.2,居住,きょじゅう
4616,4770,12.2,拝見,はいけん
4617,4771,12.2,著書,ちょしょ
4618,4772,12.2,抽象,ちゅうしょう
4619,4773,12.19,孫,まご
4620,4774,12.19,治る,なおる
4621,4775,12.18,理,り
4622,4776,12.18,スクリーン,スクリーン
4623,4777,12.17,マッチ,マッチ
4624,4778,12.17,勤める,つとめる
4625,4779,12.17,逆転,ぎゃくてん
4626,4780,12.15,きめる,きめる
4627,4781,12.14,諸君,しょくん
4628,4782,12.14,了解,りょうかい
4629,4783,12.14,スイッチ,スイッチ
4630,4784,12.13,ボックス,ボックス
4631,4785,12.13,クルマ,クルマ
4632,4786,12.13,隠れる,かくれる
4633,4787,12.13,共和,きょうわ
4634,4788,12.13,復興,ふっこう
4635,4789,12.13,喫煙,きつえん
4636,4790,12.12,乗り越える,のりこえる
4637,4791,12.12,統制,とうせい
4638,4792,12.12,幹事,かんじ
4639,4793,12.12,解散,かいさん
4640,4794,12.1,ランク,ランク
4641,4795,12.1,蔵,くら
4642,4796,12.1,誘導,ゆうどう
4643,4797,12.1,願い,ねがい
4644,4798,12.1,麺,めん
4645,4799,12.09,文法,ぶんぽう
4646,4800,12.09,秩序,ちつじょ
4647,4801,12.08,争い,あらそい
4648,4802,12.08,チベット,チベット
4649,4803,12.08,書評,しょひょう
4650,4804,12.08,重点,じゅうてん
4651,4805,12.08,軒,けん
4652,4806,12.07,悲劇,ひげき
4653,4807,12.06,怪我,けが
4654,4808,12.06,マウス,マウス
4655,4809,12.06,単独,たんどく
4656,4810,12.06,報じる,ほうじる
4657,4811,12.05,年末,ねんまつ
4658,4812,12.05,即,そく
4659,4813,12.05,炎,ほのお
4660,4814,12.04,ごとし,ごとし
4661,4815,12.04,ジャンプ,ジャンプ
4662,4816,12.04,脂肪,しぼう
4663,4817,12.04,署,しょ
4664,4818,12.04,会える,あえる
4665,4819,12.03,縮小,しゅくしょう
4666,4820,12.03,フェ,フェ
4667,4821,12.03,占領,せんりょう
4668,4822,12.02,研,けん
4669,4823,12.02,枠組み,わくぐみ
4670,4824,12.02,規約,きやく
4671,4825,12.01,共,とも
4672,4826,12.01,テイ,テイ
4673,4827,12.01,携わる,たずさわる
4674,4828,12.01,陽,よう
4675,4829,12.0,不法,ふほう
4676,4830,12.0,ダン,ダン
4677,4831,12.0,樹,き
4678,4832,12.0,トロ,トロ
4679,4833,12.0,探偵,たんてい
4680,4834,11.99,しる,しる
4681,4835,11.99,農村,のうそん
4682,4836,11.98,進展,しんてん
4683,4837,11.98,倒す,たおす
4684,4838,11.98,日付,ひづけ
4685,4839,11.98,創作,そうさく
4686,4840,11.98,眠い,ねむい
4687,4841,11.97,武装,ぶそう
4688,4842,11.97,によりまして,によりまして
4689,4843,11.97,婦人,ふじん
4690,4844,11.95,天国,てんごく
4691,4845,11.95,声明,せいめい
4692,4846,11.95,エル,エル
4693,4847,11.95,ケン,ケン
4694,4848,11.95,構う,かまう
4695,4849,11.94,ライター,ライター
4696,4850,11.93,とうとう,とうとう
4697,4851,11.93,美人,びじん
4698,4852,11.93,贈る,おくる
4699,4853,11.92,ロス,ロス
4700,4854,11.92,竹,たけ
4701,4855,11.92,難い,がたい
4702,4856,11.91,皮膚,ひふ
4703,4857,11.91,初日,しょにち
4704,4858,11.91,こども,こども
4705,4859,11.91,うい,うい
4706,4860,11.9,マイケル,マイケル
4707,4861,11.9,どー,どー
4708,4862,11.89,とう,とう
4709,4863,11.89,下す,くだす
4710,4865,11.89,みせる,みせる
4711,4866,11.89,ちょ,ちょ
4712,4867,11.88,平日,へいじつ
4713,4868,11.88,お伝え,おつたえ
4714,4869,11.88,氷,こおり
4715,4870,11.88,魔,ま
4716,4871,11.88,整える,ととのえる
4717,4872,11.87,まことに,まことに
4718,4873,11.87,公社,こうしゃ
4719,4874,11.87,推定,すいてい
4720,4875,11.87,振動,しんどう
4721,4876,11.86,リエ,リエ
4722,4877,11.86,志,こころざし
4723,4878,11.85,回路,かいろ
4724,4879,11.85,外れる,はずれる
4725,4880,11.85,金銭,きんせん
4726,4881,11.85,由来,ゆらい
4727,4882,11.85,蓮,はす
4728,4883,11.84,東北,とうほく
4729,4884,11.84,孤独,こどく
4730,4885,11.83,レンズ,レンズ
4731,4886,11.83,ステ,ステ
4732,4887,11.83,ピンク,ピンク
4733,4888,11.82,トラ,トラ
4734,4889,11.82,割引,わりびき
4735,4890,11.81,インフルエンザ,インフルエンザ
4736,4891,11.81,崩れる,くずれる
4737,4892,11.8,騒ぐ,さわぐ
4738,4893,11.8,暗号,あんごう
4739,4894,11.8,チーズ,チーズ
4740,4895,11.8,共産,きょうさん
4741,4896,11.8,ソウル,ソウル
4742,4897,11.79,策定,さくてい
4743,4898,11.78,最中,さいちゅう
4744,4899,11.78,だし,だし
4745,4900,11.78,チャン,チャン
4746,4901,11.78,公平,こうへい
4747,4902,11.78,負け,まけ
4748,4903,11.77,アルコール,アルコール
4749,4904,11.77,尚,たかし
4750,4905,11.77,燃える,もえる
4751,4906,11.76,謝罪,しゃざい
4752,4907,11.76,分間,ふんかん
4753,4908,11.76,現時点,げんじてん
4754,4909,11.76,助成,じょせい
4755,4910,11.76,衣装,いしょう
4756,4911,11.76,磨く,みがく
4757,4912,11.75,うどん,うどん
4758,4913,11.75,エラー,エラー
4759,4914,11.75,単,たん
4760,4915,11.74,改造,かいぞう
4761,4916,11.74,照らす,てらす
4762,4917,11.74,インフラ,インフラ
4763,4918,11.74,國,くに
4764,4919,11.73,加速,かそく
4765,4920,11.73,パーセント,パーセント
4766,4921,11.73,あそこ,あそこ
4767,4922,11.73,メジャー,メジャー
4768,4923,11.73,ポリシー,ポリシー
4769,4924,11.72,介入,かいにゅう
4770,4925,11.72,要する,ようする
4771,4926,11.72,クール,クール
4772,4927,11.71,皿,さら
4773,4928,11.71,新作,しんさく
4774,4929,11.7,途上,とじょう
4775,4930,11.7,ふえる,ふえる
4776,4931,11.7,むずかしい,むずかしい
4777,4932,11.69,液晶,えきしょう
4778,4933,11.69,直,ちょく
4779,4934,11.69,欲望,よくぼう
4780,4935,11.69,済ませる,すませる
4781,4936,11.68,というのも,というのも
4782,4937,11.68,区域,くいき
4783,4938,11.68,破綻,はたん
4784,4939,11.66,スウェーデン,スウェーデン
4785,4940,11.65,だい,だい
4786,4941,11.65,鑑定,かんてい
4787,4942,11.64,マイク,マイク
4788,4943,11.64,盗む,ぬすむ
4789,4944,11.63,保管,ほかん
4790,4946,11.62,若手,わかて
4791,4947,11.61,リサイクル,リサイクル
4792,4948,11.61,鋭い,するどい
4793,4949,11.61,何と,なんと
4794,4950,11.6,手伝う,てつだう
4795,4951,11.59,パレスチナ,パレスチナ
4796,4952,11.59,無意識,むいしき
4797,4953,11.59,ペーパー,ペーパー
4798,4954,11.59,いまだに,いまだに
4799,4955,11.59,まとめ,まとめ
4800,4956,11.58,公害,こうがい
4801,4957,11.58,会館,かいかん
4802,4958,11.58,つぶやく,つぶやく
4803,4959,11.58,不十分,ふじゅうぶん
4804,4960,11.57,映画館,えいがかん
4805,4961,11.57,スコットランド,スコットランド
4806,4962,11.57,事柄,ことがら
4807,4963,11.57,ローカル,ローカル
4808,4964,11.57,異議,いぎ
4809,4965,11.57,法廷,ほうてい
4810,4966,11.56,平気,へいき
4811,4968,11.55,移住,いじゅう
4812,4969,11.55,処置,しょち
4813,4970,11.55,悔しい,くやしい
4814,4971,11.55,留学生,りゅうがくせい
4815,4972,11.55,従事,じゅうじ
4816,4973,11.54,もったいない,もったいない
4817,4974,11.54,デバイス,デバイス
4818,4975,11.54,敷地,しきち
4819,4976,11.54,分散,ぶんさん
4820,4977,11.53,ドライバー,ドライバー
4821,4978,11.53,とかいう,とかいう
4822,4979,11.53,分科,ぶんか
4823,4980,11.53,モバイル,モバイル
4824,4981,11.53,発足,ほっそく
4825,4982,11.53,しょうが,しょうが
4826,4983,11.52,しかる,しかる
4827,4984,11.52,棚,たな
4828,4985,11.51,突入,とつにゅう
4829,4986,11.51,すみません,すみません
4830,4987,11.51,室内,しつない
4831,4988,11.5,走行,そうこう
4832,4989,11.5,姉妹,しまい
4833,4990,11.49,議事,ぎじ
4834,4991,11.49,文部,もんぶ
4835,4992,11.48,づらい,づらい
4836,4993,11.48,かよう,かよう
4837,4994,11.48,観念,かんねん
4838,4995,11.48,未だに,いまだに
4839,4996,11.48,調べ,しらべ
4840,4997,11.48,歌手,かしゅ
4841,4998,11.48,臨床,りんしょう
4842,4999,11.47,上下,じょうげ
4843,5000,11.47,くせ,くせ
4844,5001,11.47,学術,がくじゅつ
4845,5002,11.47,電池,でんち
4846,5003,11.46,履歴,りれき
4847,5004,11.45,解雇,かいこ
4848,5005,11.45,先月,せんげつ
4849,5006,11.44,コール,コール
4850,5008,11.44,川崎,かわさき
4851,5009,11.42,インテリア,インテリア
4852,5010,11.42,家電,かでん
4853,5011,11.42,爆弾,ばくだん
4854,5012,11.42,マル,マル
4855,5013,11.42,店内,てんない
4856,5014,11.42,漂う,ただよう
4857,5015,11.41,周,しゅう
4858,5016,11.4,おお,おお
4859,5017,11.4,言い訳,いいわけ
4860,5018,11.4,同期,どうき
4861,5019,11.39,移植,いしょく
4862,5020,11.39,ジャック,ジャック
4863,5021,11.38,施工,しこう
4864,5022,11.38,自国,じこく
4865,5023,11.38,セール,セール
4866,5024,11.38,理屈,りくつ
4867,5025,11.38,収容,しゅうよう
4868,5026,11.38,全身,ぜんしん
4869,5027,11.38,示唆,しさ
4870,5028,11.37,惹く,ひく
4871,5029,11.37,率直,そっちょく
4872,5030,11.37,耐震,たいしん
4873,5031,11.37,駅前,えきまえ
4874,5033,11.36,いったん,いったん
4875,5034,11.36,報,ほう
4876,5035,11.36,儲かる,もうかる
4877,5036,11.35,伝,でん
4878,5037,11.35,職務,しょくむ
4879,5038,11.35,商標,しょうひょう
4880,5039,11.35,あつい,あつい
4881,5040,11.35,絶望,ぜつぼう
4882,5041,11.34,食堂,しょくどう
4883,5042,11.34,連休,れんきゅう
4884,5043,11.33,何とも,なんとも
4885,5044,11.32,マス,マス
4886,5045,11.32,イイ,イイ
4887,5046,11.31,予備,よび
4888,5047,11.31,入社,にゅうしゃ
4889,5048,11.31,イングランド,イングランド
4890,5049,11.31,晴れる,はれる
4891,5050,11.3,部会,ぶかい
4892,5051,11.3,グランド,グランド
4893,5052,11.3,出勤,しゅっきん
4894,5053,11.29,警戒,けいかい
4895,5054,11.29,オーバー,オーバー
4896,5055,11.28,トヨタ,トヨタ
4897,5056,11.28,だく,だく
4898,5057,11.28,イス,イス
4899,5058,11.27,引き出す,ひきだす
4900,5059,11.27,融合,ゆうごう
4901,5060,11.27,棒,ぼう
4902,5061,11.27,お送り,おおくり
4903,5062,11.27,返済,へんさい
4904,5063,11.26,外務,がいむ
4905,5064,11.25,どうか,どうか
4906,5065,11.25,省庁,しょうちょう
4907,5066,11.25,付属,ふぞく
4908,5067,11.25,犯,はん
4909,5068,11.25,助かる,たすかる
4910,5069,11.25,露,つゆ
4911,5070,11.24,組み合わせる,くみあわせる
4912,5071,11.24,かれる,かれる
4913,5072,11.24,泊まる,とまる
4914,5073,11.23,芝居,しばい
4915,5074,11.23,節約,せつやく
4916,5075,11.22,メイド,メイド
4917,5076,11.22,値上げ,ねあげ
4918,5077,11.22,またまた,またまた
4919,5078,11.21,火曜日,かようび
4920,5079,11.21,清水,しみず
4921,5080,11.21,ウソ,ウソ
4922,5081,11.21,手前,てまえ
4923,5082,11.21,あい,あい
4924,5083,11.21,司会,しかい
4925,5084,11.2,防衛庁,ぼうえいちょう
4926,5085,11.2,湯,ゆ
4927,5086,11.2,ゼミ,ゼミ
4928,5087,11.19,手作り,てづくり
4929,5088,11.19,いい加減,いいかげん
4930,5089,11.18,惑星,わくせい
4931,5090,11.18,岡田,おかだ
4932,5091,11.18,合同,ごうどう
4933,5092,11.17,主導,しゅどう
4934,5094,11.17,わく,わく
4935,5095,11.17,治,おさむ
4936,5096,11.17,善,ぜん
4937,5097,11.17,ソロ,ソロ
4938,5098,11.17,部下,ぶか
4939,5099,11.17,公団,こうだん
4940,5100,11.16,かまう,かまう
4941,5101,11.15,吐く,はく
4942,5102,11.14,クロス,クロス
4943,5103,11.14,習得,しゅうとく
4944,5104,11.14,直面,ちょくめん
4945,5105,11.14,高知,こうち
4946,5106,11.14,さくら,さくら
4947,5107,11.14,アルゼンチン,アルゼンチン
4948,5108,11.14,コミック,コミック
4949,5109,11.14,談,だん
4950,5110,11.13,転送,てんそう
4951,5111,11.13,ギリシャ,ギリシャ
4952,5112,11.13,セリフ,セリフ
4953,5113,11.13,校長,こうちょう
4954,5114,11.12,ボー,ボー
4955,5115,11.12,華,はな
4956,5116,11.12,域,いき
4957,5117,11.12,検察,けんさつ
4958,5118,11.12,踊り,おどり
4959,5119,11.12,無限,むげん
4960,5120,11.11,両国,りょうごく
4961,5121,11.1,助け,たすけ
4962,5122,11.1,農林,のうりん
4963,5123,11.1,スペシャル,スペシャル
4964,5124,11.1,統治,とうち
4965,5125,11.09,純,じゅん
4966,5126,11.09,早朝,そうちょう
4967,5127,11.09,福島,ふくしま
4968,5128,11.09,県内,けんない
4969,5129,11.09,良,りょう
4970,5130,11.08,史上,しじょう
4971,5131,11.07,背後,はいご
4972,5132,11.07,間接,かんせつ
4973,5133,11.05,トマト,トマト
4974,5134,11.05,粉,こな
4975,5135,11.05,後日,ごじつ
4976,5136,11.05,感性,かんせい
4977,5137,11.05,モニター,モニター
4978,5138,11.04,めざす,めざす
4979,5139,11.04,省略,しょうりゃく
4980,5140,11.03,無効,むこう
4981,5141,11.02,剛,つよし
4982,5142,11.02,騙す,だます
4983,5143,11.02,オイル,オイル
4984,5144,11.02,王国,おうこく
4985,5146,11.01,速報,そくほう
4986,5147,11.01,バイ,バイ
4987,5148,11.01,郊外,こうがい
4988,5149,11.01,代金,だいきん
4989,5150,11.0,ネコ,ネコ
4990,5151,10.99,歩む,あゆむ
4991,5152,10.97,そこそこ,そこそこ
4992,5153,10.97,能,のう
4993,5154,10.97,似合う,にあう
4994,5155,10.97,やって来る,やってくる
4995,5156,10.97,彼等,かれら
4996,5157,10.96,植える,うえる
4997,5158,10.96,使命,しめい
4998,5159,10.96,財団,ざいだん
4999,5160,10.96,五月,ごがつ
5000,5161,10.96,戦前,せんぜん
5001,5162,10.96,故障,こしょう
5002,5163,10.95,ポケット,ポケット
5003,5164,10.95,他方,たほう
5004,5165,10.95,メカニズム,メカニズム
5005,5166,10.95,カッコ,カッコ
5006,5167,10.95,答申,とうしん
5007,5168,10.94,直ちに,ただちに
5008,5169,10.94,境界,きょうかい
5009,5170,10.92,毒,どく
5010,5171,10.91,どこか,どこか
5011,5172,10.91,ぶつかる,ぶつかる
5012,5173,10.91,用途,ようと
5013,5174,10.91,真理,しんり
5014,5175,10.91,誇り,ほこり
5015,5176,10.9,要約,ようやく
5016,5177,10.9,盛り込む,もりこむ
5017,5178,10.9,石川,いしかわ
5018,5179,10.89,ブラ,ブラ
5019,5180,10.89,王子,おうじ
5020,5181,10.89,仮説,かせつ
5021,5182,10.89,引き上げる,ひきあげる
5022,5183,10.89,アップル,アップル
5023,5184,10.89,伸び,のび
5024,5185,10.89,宅,たく
5025,5186,10.88,キャンパス,キャンパス
5026,5187,10.88,さっぱり,さっぱり
5027,5188,10.88,用紙,ようし
5028,5189,10.87,出来,でき
5029,5190,10.87,講じる,こうじる
5030,5191,10.87,易い,やすい
5031,5192,10.86,味方,みかた
5032,5193,10.86,癖,くせ
5033,5194,10.86,押さえる,おさえる
5034,5195,10.86,主役,しゅやく
5035,5196,10.85,布,ぬの
5036,5197,10.85,国産,こくさん
5037,5198,10.85,一環,いっかん
5038,5199,10.85,ついで,ついで
5039,5200,10.84,喋る,しゃべる
5040,5201,10.84,へる,へる
5041,5202,10.83,英文,えいぶん
5042,5203,10.83,類似,るいじ
5043,5204,10.83,届ける,とどける
5044,5205,10.83,詰まる,つまる
5045,5206,10.83,揃える,そろえる
5046,5207,10.82,軽減,けいげん
5047,5208,10.82,蹴る,ける
5048,5209,10.81,あっという間に,あっというまに
5049,5210,10.81,様式,ようしき
5050,5211,10.81,任務,にんむ
5051,5212,10.81,跡,あと
5052,5213,10.81,ベン,ベン
5053,5214,10.8,守備,しゅび
5054,5215,10.8,制裁,せいさい
5055,5216,10.8,幕,まく
5056,5217,10.8,在,ざい
